outcome;outcome2;exposure;exposure2;model;sex;N0;personyears0;cases0;N1;personyears1;cases1;HR;CI_left;CI_right
D00;Risk of Organic disorders;expo_D61;Personality disorders;sex_time_after_expo_2;men;1836286;23065077.89375;33385;7827;3717.7079796392;28;19.8077901055968;13.6713698792078;28.6985541561628
D00;Risk of Organic disorders;expo_D61;Personality disorders;sex_time_after_expo_3;men;1836286;23065077.89375;33385;8595;7799.35363425407;46;16.0597429052489;12.0232388472522;21.45140302537
D00;Risk of Organic disorders;expo_D61;Personality disorders;sex_time_after_expo_4;men;1836286;23065077.89375;33385;11542;26277.4972303317;98;9.85728918217259;8.08128834522764;12.0235964700304
D00;Risk of Organic disorders;expo_D61;Personality disorders;sex_time_after_expo_5;men;1836286;23065077.89375;33385;14512;51303.5226588817;177;8.81405846856985;7.60038339802407;10.221540495913
D00;Risk of Organic disorders;expo_D61;Personality disorders;sex_time_after_expo_6;men;1836286;23065077.89375;33385;16105;55332.0925518378;187;7.8733048153756;6.81688173080588;9.09344347807667
D00;Risk of Organic disorders;expo_D61;Personality disorders;sex_time_after_expo_7;men;1836286;23065077.89375;33385;27212;266762.839261921;975;3.30194305585683;3.09797450628913;3.51934075699704
D00;Risk of Organic disorders;expo_D61;Personality disorders;sex_basic_confounders;men;1836286;23065077.89375;33385;38929;414781.830600863;1609;4.52417346138486;4.30285980439437;4.75687018382416
D00;Risk of Organic disorders;expo_D61;Personality disorders;sex_kessler_prev_interactions;men;1836286;23065077.89375;33385;38929;414781.830600863;1609;2.29380513594257;2.17959520045401;2.41399962735308
D00;Risk of Organic disorders;expo_D61;Personality disorders;sex_kessler_prev;men;1836286;23065077.89375;33385;38929;414781.830600863;1609;2.31348665261277;2.19839116565666;2.43460789664278
D00;Risk of Organic disorders;expo_D61;Personality disorders;time_after_expo_1;persons;3738197;47293983.5812553;80685;19021;8965.01494998412;237;53.4650623290725;47.0484670083598;60.7567700206616
D00;Risk of Organic disorders;expo_D61;Personality disorders;time_after_expo_2;persons;3738197;47293983.5812553;80685;19544;9287.89209521672;58;12.80391905199;9.89593347298318;16.566435449216
D00;Risk of Organic disorders;expo_D61;Personality disorders;time_after_expo_3;persons;3738197;47293983.5812553;80685;21573;19497.5567482596;105;11.2693821047967;9.30399710438604;13.6499368603675
D00;Risk of Organic disorders;expo_D61;Personality disorders;time_after_expo_4;persons;3738197;47293983.5812553;80685;29172;65952.2922524142;219;6.80924263281875;5.96155287257838;7.77746775439453
D00;Risk of Organic disorders;expo_D61;Personality disorders;time_after_expo_5;persons;3738197;47293983.5812553;80685;37282;131609.958035781;392;6.01623892027254;5.44571808833091;6.64653038565493
D00;Risk of Organic disorders;expo_D61;Personality disorders;time_after_expo_6;persons;3738197;47293983.5812553;80685;42495;146515.433625272;427;5.2354866455896;4.75900354300819;5.75967640461575
D00;Risk of Organic disorders;expo_D61;Personality disorders;time_after_expo_7;persons;3738197;47293983.5812553;80685;68341;671201.006774461;2690;2.8176249111885;2.71108165058407;2.92835523357979
D00;Risk of Organic disorders;expo_D61;Personality disorders;kessler_prev_interactions;persons;3738197;47293983.5812553;80685;97697;1053029.15448139;4128;1.88131012662315;1.82112540696073;1.94348383642704
D00;Risk of Organic disorders;expo_D61;Personality disorders;basic_confounders;persons;3738197;47293983.5812553;80685;97697;1053029.15448139;4128;3.57816536078144;3.46735417547773;3.69251789726158
D00;Risk of Organic disorders;expo_D61;Personality disorders;kessler_prev;persons;3738197;47293983.5812553;80685;97697;1053029.15448139;4128;1.88836151538557;1.82800972249717;1.95070582442966
D00;Risk of Organic disorders;expo_D61;Personality disorders;sex_time_after_expo_1;women;1901911;24228905.6875053;47300;11405;5376.19766598682;139;45.4725069285608;38.4909879591392;53.7203380844126
D00;Risk of Organic disorders;expo_D61;Personality disorders;sex_time_after_expo_2;women;1901911;24228905.6875053;47300;11717;5570.18411557752;30;9.63000552945096;6.73176167383896;13.7760382780115
D00;Risk of Organic disorders;expo_D61;Personality disorders;sex_time_after_expo_3;women;1901911;24228905.6875053;47300;12978;11698.2031140056;59;9.14552053136103;7.08377656458891;11.8073382223342
D00;Risk of Organic disorders;expo_D61;Personality disorders;sex_time_after_expo_4;women;1901911;24228905.6875053;47300;17630;39674.7950220826;121;5.44667210917618;4.55590695070077;6.51159854358187
D00;Risk of Organic disorders;expo_D61;Personality disorders;sex_time_after_expo_5;women;1901911;24228905.6875053;47300;22770;80306.4353768996;215;4.7699374900354;4.17094275351643;5.45495467173776
D00;Risk of Organic disorders;expo_D61;Personality disorders;sex_time_after_expo_6;women;1901911;24228905.6875053;47300;26390;91183.3410734338;240;4.14778517911939;3.65304086908729;4.70953446968167
D00;Risk of Organic disorders;expo_D61;Personality disorders;sex_time_after_expo_7;women;1901911;24228905.6875053;47300;41129;404438.167512539;1715;2.59379747903642;2.47159899098988;2.72203759055638
D00;Risk of Organic disorders;expo_D61;Personality disorders;sex_basic_confounders;women;1901911;24228905.6875053;47300;58768;638247.323880525;2519;3.14923101244081;3.02519297607926;3.2783548183999
D00;Risk of Organic disorders;expo_D61;Personality disorders;sex_kessler_prev_interactions;women;1901911;24228905.6875053;47300;58768;638247.323880525;2519;1.68616152724575;1.61845861460173;1.75669656938578
D00;Risk of Organic disorders;expo_D61;Personality disorders;sex_kessler_prev;women;1901911;24228905.6875053;47300;58768;638247.323880525;2519;1.68857628672905;1.62082765683092;1.75915672717392
D00;Risk of Organic disorders;expo_D70;Mental retardation;sex_time_after_expo_1;men;1865390;23441335.9883572;34347;2197;952.464873091576;235;397.173812604977;349.285582016719;451.62768101783
D00;Risk of Organic disorders;expo_D70;Mental retardation;sex_time_after_expo_2;men;1865390;23441335.9883572;34347;2001;950.031312223968;19;31.8367664627217;20.3035613495867;49.9212764376688
D00;Risk of Organic disorders;expo_D70;Mental retardation;sex_time_after_expo_3;men;1865390;23441335.9883572;34347;2101;1930.36271427502;19;15.4800484809346;9.87233890416102;24.2730626752579
D00;Risk of Organic disorders;expo_D70;Mental retardation;sex_time_after_expo_4;men;1865390;23441335.9883572;34347;2569;5978.17365820796;60;15.3292213648673;11.8989406214165;19.7483990490851
D00;Risk of Organic disorders;expo_D70;Mental retardation;sex_time_after_expo_5;men;1865390;23441335.9883572;34347;2635;9479.0283179879;116;18.7492096588496;15.6236401820682;22.5000613643783
D00;Risk of Organic disorders;expo_D70;Mental retardation;sex_time_after_expo_6;men;1865390;23441335.9883572;34347;1966;6968.25772138635;79;16.7014710104235;13.3920867668094;20.8286534256434
D00;Risk of Organic disorders;expo_D70;Mental retardation;sex_time_after_expo_7;men;1865390;23441335.9883572;34347;1907;12265.4173965118;119;12.4854741427123;10.4283518239625;14.9483894674647
D00;Risk of Organic disorders;expo_D70;Mental retardation;sex_basic_confounders;men;1865390;23441335.9883572;34347;4816;38523.7359936845;647;24.1534469315863;22.3425386664298;26.1111330000073
D00;Risk of Organic disorders;expo_D70;Mental retardation;sex_kessler_prev_interactions;men;1865390;23441335.9883572;34347;4816;38523.7359936845;647;12.3440738783098;11.4021376543975;13.3638239189652
D00;Risk of Organic disorders;expo_D70;Mental retardation;sex_kessler_prev;men;1865390;23441335.9883572;34347;4816;38523.7359936845;647;12.5122541988396;11.5634342399893;13.5389281321777
D00;Risk of Organic disorders;expo_D70;Mental retardation;time_after_expo_1;persons;3813046;48274236.9706323;83587;4136;1778.09619210945;443;329.94220408978;300.484464712301;362.2878079366
D00;Risk of Organic disorders;expo_D70;Mental retardation;time_after_expo_2;persons;3813046;48274236.9706323;83587;3743;1774.14539261921;31;23.1347542530306;16.2681547042266;32.8996658858342
D00;Risk of Organic disorders;expo_D70;Mental retardation;time_after_expo_3;persons;3813046;48274236.9706323;83587;3934;3608.42675349952;39;14.3762738728661;10.5025414762261;19.6787845052072
D00;Risk of Organic disorders;expo_D70;Mental retardation;time_after_expo_4;persons;3813046;48274236.9706323;83587;4798;11055.5163260723;121;14.4869537060033;12.1201718379063;17.3159118935508
D00;Risk of Organic disorders;expo_D70;Mental retardation;time_after_expo_5;persons;3813046;48274236.9706323;83587;4954;17896.0849389925;204;15.5298021931557;13.5348796880156;17.8187587712427
D00;Risk of Organic disorders;expo_D70;Mental retardation;time_after_expo_6;persons;3813046;48274236.9706323;83587;3695;13265.8013099783;151;15.1889790140433;12.9466612344398;17.8196586217412
D00;Risk of Organic disorders;expo_D70;Mental retardation;time_after_expo_7;persons;3813046;48274236.9706323;83587;3596;23397.6941911821;237;10.2861301459532;9.05428425066365;11.6855701069615
D00;Risk of Organic disorders;expo_D70;Mental retardation;kessler_prev_interactions;persons;3813046;48274236.9706323;83587;9048;72775.7651044534;1226;10.3228408671909;9.74159387576891;10.9387688429923
D00;Risk of Organic disorders;expo_D70;Mental retardation;basic_confounders;persons;3813046;48274236.9706323;83587;9048;72775.7651044534;1226;20.4752962807349;19.3492332823236;21.6668925154191
D00;Risk of Organic disorders;expo_D70;Mental retardation;kessler_prev;persons;3813046;48274236.9706323;83587;9048;72775.7651044534;1226;10.6545038556103;10.0581542171305;11.2862111634634
D00;Risk of Organic disorders;expo_D70;Mental retardation;sex_time_after_expo_1;women;1947656;24832900.9822751;49240;1939;825.631319017873;208;277.11453375825;241.808534947824;317.575493506141
D00;Risk of Organic disorders;expo_D70;Mental retardation;sex_time_after_expo_2;women;1947656;24832900.9822751;49240;1742;824.114080395239;12;16.1559467224278;9.17426501043742;28.4507384734334
D00;Risk of Organic disorders;expo_D70;Mental retardation;sex_time_after_expo_3;women;1947656;24832900.9822751;49240;1833;1678.0640392245;20;13.4727900549256;8.69105950554663;20.8853790206197
D00;Risk of Organic disorders;expo_D70;Mental retardation;sex_time_after_expo_4;women;1947656;24832900.9822751;49240;2229;5077.34266786437;61;13.7548735319321;10.7000095094243;17.6819044611883
D00;Risk of Organic disorders;expo_D70;Mental retardation;sex_time_after_expo_5;women;1947656;24832900.9822751;49240;2319;8417.05662100458;88;12.6733542647271;10.2812100091544;15.6220822428747
D00;Risk of Organic disorders;expo_D70;Mental retardation;sex_time_after_expo_6;women;1947656;24832900.9822751;49240;1729;6297.54358859197;72;13.8273788317151;10.9729922121746;17.4242724007067
D00;Risk of Organic disorders;expo_D70;Mental retardation;sex_time_after_expo_7;women;1947656;24832900.9822751;49240;1689;11132.2767946703;118;8.73509395778144;7.29111057548646;10.4650540766458
D00;Risk of Organic disorders;expo_D70;Mental retardation;sex_basic_confounders;women;1947656;24832900.9822751;49240;4232;34252.0291107688;579;17.5052003562586;16.1262724643002;19.0020378355336
D00;Risk of Organic disorders;expo_D70;Mental retardation;sex_kessler_prev_interactions;women;1947656;24832900.9822751;49240;4232;34252.0291107688;579;8.74520805939992;8.04925144274132;9.50133867058663
D00;Risk of Organic disorders;expo_D70;Mental retardation;sex_kessler_prev;women;1947656;24832900.9822751;49240;4232;34252.0291107688;579;9.14874215098609;8.42242297244269;9.93769645849961
D00;Risk of Organic disorders;expo_D81;Developmental disorders;sex_time_after_expo_1;men;1866792;23465989.5246279;34898;930;437.822898374428;18;106.510747973886;67.0747458436884;169.132797914645
D00;Risk of Organic disorders;expo_D81;Developmental disorders;sex_time_after_expo_2;men;1866792;23465989.5246279;34898;903;426.064840182649;;;;
D00;Risk of Organic disorders;expo_D81;Developmental disorders;sex_time_after_expo_3;men;1866792;23465989.5246279;34898;895;792.562287596381;4;12.4402564244935;4.66811779275422;33.1525438684021
D00;Risk of Organic disorders;expo_D81;Developmental disorders;sex_time_after_expo_4;men;1866792;23465989.5246279;34898;917;1931.45567782021;11;14.0568440757061;7.78244171105426;25.3898291442449
D00;Risk of Organic disorders;expo_D81;Developmental disorders;sex_time_after_expo_5;men;1866792;23465989.5246279;34898;769;2312.41823489784;24;25.6238587530384;17.1680426909425;38.244437599288
D00;Risk of Organic disorders;expo_D81;Developmental disorders;sex_time_after_expo_6;men;1866792;23465989.5246279;34898;475;1489.67552211992;9;14.4212584615359;7.50167039490014;27.7235181854707
D00;Risk of Organic disorders;expo_D81;Developmental disorders;sex_time_after_expo_7;men;1866792;23465989.5246279;34898;917;6480.20026199569;28;14.3900241622797;9.9284574354465;20.8564922332954
D00;Risk of Organic disorders;expo_D81;Developmental disorders;sex_basic_confounders;men;1866792;23465989.5246279;34898;2186;13870.1997229871;96;19.3997523398368;15.8665104098624;23.7197960436888
D00;Risk of Organic disorders;expo_D81;Developmental disorders;sex_kessler_prev_interactions;men;1866792;23465989.5246279;34898;2186;13870.1997229871;96;4.7733296441954;3.89325830550143;5.85234117653031
D00;Risk of Organic disorders;expo_D81;Developmental disorders;sex_kessler_prev;men;1866792;23465989.5246279;34898;2186;13870.1997229871;96;5.72437687086851;4.67501337773518;7.00928273612965
D00;Risk of Organic disorders;expo_D81;Developmental disorders;time_after_expo_1;persons;3816312;48327207.8133923;84685;1362;635.661007498963;23;96.6430119111503;64.1887014686764;145.506476023923
D00;Risk of Organic disorders;expo_D81;Developmental disorders;time_after_expo_2;persons;3816312;48327207.8133923;84685;1310;616.68865933079;;;;
D00;Risk of Organic disorders;expo_D81;Developmental disorders;time_after_expo_3;persons;3816312;48327207.8133923;84685;1300;1147.37276742272;4;9.05554248920791;3.39802568409473;24.1324985145591
D00;Risk of Organic disorders;expo_D81;Developmental disorders;time_after_expo_4;persons;3816312;48327207.8133923;84685;1329;2758.55776629989;16;14.7852357737737;9.05485952828001;24.1420859377598
D00;Risk of Organic disorders;expo_D81;Developmental disorders;time_after_expo_5;persons;3816312;48327207.8133923;84685;1094;3324.06441350403;27;20.2617525896954;13.8900836890507;29.5562379029902
D00;Risk of Organic disorders;expo_D81;Developmental disorders;time_after_expo_6;persons;3816312;48327207.8133923;84685;677;2166.27721386332;13;14.7434276436109;8.55861368647747;25.3976481057709
D00;Risk of Organic disorders;expo_D81;Developmental disorders;time_after_expo_7;persons;3816312;48327207.8133923;84685;1258;9156.30051650577;43;14.7910933656832;10.9621029331105;19.9575249646266
D00;Risk of Organic disorders;expo_D81;Developmental disorders;kessler_prev_interactions;persons;3816312;48327207.8133923;84685;3115;19804.9223444255;128;4.31329623708082;3.61120475935021;5.15188854374551
D00;Risk of Organic disorders;expo_D81;Developmental disorders;basic_confounders;persons;3816312;48327207.8133923;84685;3115;19804.9223444255;128;17.974032906179;15.0999935768325;21.3950990951465
D00;Risk of Organic disorders;expo_D81;Developmental disorders;kessler_prev;persons;3816312;48327207.8133923;84685;3115;19804.9223444255;128;5.47297256850732;4.58971827117891;6.5262020380915
D00;Risk of Organic disorders;expo_D81;Developmental disorders;sex_time_after_expo_1;women;1949520;24861218.2887644;49787;432;197.838109124535;5;72.4707694092917;30.153428385116;174.176294373451
D00;Risk of Organic disorders;expo_D81;Developmental disorders;sex_time_after_expo_2;women;1949520;24861218.2887644;49787;407;190.62381914814;;;;
D00;Risk of Organic disorders;expo_D81;Developmental disorders;sex_time_after_expo_3;women;1949520;24861218.2887644;49787;405;354.810479826335;;;;
